-1.5471e+06,-4.3599e+05
-1.5472e+06,-4.3602e+05
-1.5472e+06,-4.3605e+05
-1.5473e+06,-4.3608e+05
-1.5473e+06,-4.3611e+05
-1.5473e+06,-4.3614e+05
-1.5474e+06,-4.3616e+05
-1.5474e+06,-4.3619e+05
-1.5475e+06,-4.3622e+05
-1.5475e+06,-4.3625e+05
-1.5476e+06,-4.3628e+05
-1.5476e+06,-4.3631e+05
-1.5477e+06,-4.3634e+05
-1.5477e+06,-4.3637e+05
-1.5477e+06,-4.364e+05
-1.5478e+06,-4.3643e+05
-1.5478e+06,-4.3646e+05
-1.5479e+06,-4.3649e+05
-1.5479e+06,-4.3652e+05
-1.548e+06,-4.3655e+05
-1.548e+06,-4.3657e+05
-1.5481e+06,-4.366e+05
-1.5481e+06,-4.3663e+05
-1.5482e+06,-4.3666e+05
-1.5482e+06,-4.3669e+05
-1.5482e+06,-4.3672e+05
-1.5483e+06,-4.3674e+05
-1.5483e+06,-4.3677e+05
-1.5484e+06,-4.368e+05
-1.5484e+06,-4.3683e+05
-1.5485e+06,-4.3685e+05
-1.5485e+06,-4.3688e+05
-1.5486e+06,-4.3691e+05
-1.5486e+06,-4.3694e+05
-1.5486e+06,-4.3696e+05
-1.5487e+06,-4.3699e+05
-1.5487e+06,-4.3702e+05
-1.5488e+06,-4.3704e+05
-1.5488e+06,-4.3707e+05
-1.5489e+06,-4.371e+05
-1.5489e+06,-4.3712e+05
-1.549e+06,-4.3715e+05
-1.549e+06,-4.3718e+05
-1.5491e+06,-4.372e+05
-1.5491e+06,-4.3723e+05
-1.5491e+06,-4.3726e+05
-1.5492e+06,-4.3728e+05
-1.5492e+06,-4.3731e+05
-1.5493e+06,-4.3733e+05
-1.5493e+06,-4.3736e+05
-1.5494e+06,-4.3739e+05
-1.5494e+06,-4.3741e+05
-1.5495e+06,-4.3744e+05
-1.5495e+06,-4.3746e+05
-1.5495e+06,-4.3749e+05
-1.5496e+06,-4.3751e+05
-1.5496e+06,-4.3754e+05
-1.5497e+06,-4.3756e+05
-1.5497e+06,-4.3759e+05
-1.5498e+06,-4.3761e+05
-1.5498e+06,-4.3764e+05
-1.5499e+06,-4.3766e+05
-1.5499e+06,-4.3769e+05
-1.55e+06,-4.3771e+05
-1.55e+06,-4.3774e+05
-1.55e+06,-4.3776e+05
-1.5501e+06,-4.3779e+05
-1.5501e+06,-4.3781e+05
-1.5502e+06,-4.3783e+05
-1.5502e+06,-4.3786e+05
-1.5503e+06,-4.3788e+05
-1.5503e+06,-4.3791e+05
-1.5504e+06,-4.3793e+05
-1.5504e+06,-4.3795e+05
-1.5504e+06,-4.3798e+05
-1.5505e+06,-4.38e+05
-1.5505e+06,-4.3802e+05
-1.5506e+06,-4.3805e+05
-1.5506e+06,-4.3807e+05
-1.5507e+06,-4.3809e+05
-1.5507e+06,-4.3812e+05
-1.5508e+06,-4.3814e+05
-1.5508e+06,-4.3816e+05
-1.5509e+06,-4.3819e+05
-1.5509e+06,-4.3821e+05
-1.5509e+06,-4.3823e+05
-1.551e+06,-4.3826e+05
-1.551e+06,-4.3828e+05
-1.5511e+06,-4.383e+05
-1.5511e+06,-4.3833e+05
-1.5512e+06,-4.3835e+05
-1.5512e+06,-4.3837e+05
-1.5513e+06,-4.3839e+05
-1.5513e+06,-4.3842e+05
-1.5513e+06,-4.3844e+05
-1.5514e+06,-4.3846e+05
-1.5514e+06,-4.3849e+05
-1.5515e+06,-4.3851e+05
-1.5515e+06,-4.3853e+05
-1.5516e+06,-4.3855e+05
-1.5516e+06,-4.3858e+05
-1.5517e+06,-4.386e+05
-1.5517e+06,-4.3862e+05
-1.5518e+06,-4.3864e+05
-1.5518e+06,-4.3867e+05
-1.5518e+06,-4.3869e+05
-1.5519e+06,-4.3871e+05
-1.5519e+06,-4.3873e+05
-1.552e+06,-4.3876e+05
-1.552e+06,-4.3878e+05
-1.5521e+06,-4.388e+05
-1.5521e+06,-4.3882e+05
-1.5522e+06,-4.3885e+05
-1.5522e+06,-4.3887e+05
-1.5522e+06,-4.3889e+05
-1.5523e+06,-4.3891e+05
-1.5523e+06,-4.3893e+05
-1.5524e+06,-4.3896e+05
-1.5524e+06,-4.3898e+05
-1.5525e+06,-4.39e+05
-1.5525e+06,-4.3902e+05
-1.5526e+06,-4.3904e+05
-1.5526e+06,-4.3906e+05
-1.5527e+06,-4.3909e+05
-1.5527e+06,-4.3911e+05
-1.5527e+06,-4.3913e+05
-1.5528e+06,-4.3915e+05
-1.5528e+06,-4.3917e+05
-1.5529e+06,-4.3919e+05
-1.5529e+06,-4.3921e+05
-1.553e+06,-4.3923e+05
-1.553e+06,-4.3925e+05
-1.5531e+06,-4.3927e+05
-1.5531e+06,-4.3929e+05
-1.5531e+06,-4.3932e+05
-1.5532e+06,-4.3934e+05
-1.5532e+06,-4.3936e+05
-1.5533e+06,-4.3938e+05
-1.5533e+06,-4.394e+05
-1.5534e+06,-4.3942e+05
-1.5534e+06,-4.3944e+05
-1.5535e+06,-4.3946e+05
-1.5535e+06,-4.3948e+05
-1.5536e+06,-4.395e+05
-1.5536e+06,-4.3952e+05
-1.5536e+06,-4.3954e+05
-1.5537e+06,-4.3956e+05
-1.5537e+06,-4.3958e+05
-1.5538e+06,-4.396e+05
-1.5538e+06,-4.3962e+05
-1.5539e+06,-4.3964e+05
-1.5539e+06,-4.3966e+05
-1.554e+06,-4.3968e+05
-1.554e+06,-4.397e+05
-1.554e+06,-4.3972e+05
-1.5541e+06,-4.3974e+05
-1.5541e+06,-4.3976e+05
-1.5542e+06,-4.3979e+05
-1.5542e+06,-4.3981e+05
-1.5543e+06,-4.3983e+05
-1.5543e+06,-4.3985e+05
-1.5544e+06,-4.3987e+05
-1.5544e+06,-4.3989e+05
-1.5545e+06,-4.3991e+05
-1.5545e+06,-4.3993e+05
-1.5545e+06,-4.3995e+05
-1.5546e+06,-4.3997e+05
-1.5546e+06,-4.3999e+05
-1.5547e+06,-4.4001e+05
-1.5547e+06,-4.4002e+05
-1.5548e+06,-4.4004e+05
-1.5548e+06,-4.4006e+05
-1.5549e+06,-4.4008e+05
-1.5549e+06,-4.401e+05
-1.5549e+06,-4.4012e+05
-1.555e+06,-4.4014e+05
-1.555e+06,-4.4016e+05
-1.5551e+06,-4.4018e+05
-1.5551e+06,-4.4019e+05
-1.5552e+06,-4.4021e+05
-1.5552e+06,-4.4023e+05
-1.5553e+06,-4.4025e+05
-1.5553e+06,-4.4027e+05
-1.5554e+06,-4.4029e+05
-1.5554e+06,-4.4031e+05
-1.5554e+06,-4.4032e+05
-1.5555e+06,-4.4034e+05
-1.5555e+06,-4.4036e+05
-1.5556e+06,-4.4038e+05
-1.5556e+06,-4.404e+05
-1.5557e+06,-4.4042e+05
-1.5557e+06,-4.4043e+05
-1.5558e+06,-4.4045e+05
-1.5558e+06,-4.4047e+05
-1.5558e+06,-4.4049e+05
-1.5559e+06,-4.4051e+05
-1.5559e+06,-4.4052e+05
-1.556e+06,-4.4054e+05
-1.556e+06,-4.4056e+05
-1.5561e+06,-4.4058e+05
-1.5561e+06,-4.406e+05
-1.5562e+06,-4.4061e+05
-1.5562e+06,-4.4063e+05
-1.5563e+06,-4.4065e+05
-1.5563e+06,-4.4067e+05
-1.5563e+06,-4.4069e+05
-1.5564e+06,-4.407e+05
-1.5564e+06,-4.4072e+05
-1.5565e+06,-4.4074e+05
-1.5565e+06,-4.4076e+05
-1.5566e+06,-4.4078e+05
-1.5566e+06,-4.4079e+05
-1.5567e+06,-4.4081e+05
-1.5567e+06,-4.4083e+05
-1.5567e+06,-4.4085e+05
-1.5568e+06,-4.4087e+05
-1.5568e+06,-4.4088e+05
-1.5569e+06,-4.409e+05
-1.5569e+06,-4.4092e+05
-1.557e+06,-4.4094e+05
-1.557e+06,-4.4096e+05
-1.5571e+06,-4.4098e+05
-1.5571e+06,-4.4099e+05
-1.5572e+06,-4.4101e+05
-1.5572e+06,-4.4103e+05
-1.5572e+06,-4.4105e+05
-1.5573e+06,-4.4107e+05
-1.5573e+06,-4.4109e+05
-1.5574e+06,-4.411e+05
-1.5574e+06,-4.4112e+05
-1.5575e+06,-4.4114e+05
-1.5575e+06,-4.4116e+05
-1.5576e+06,-4.4118e+05
-1.5576e+06,-4.412e+05
-1.5576e+06,-4.4121e+05
-1.5577e+06,-4.4123e+05
-1.5577e+06,-4.4125e+05
-1.5578e+06,-4.4127e+05
-1.5578e+06,-4.4129e+05
-1.5579e+06,-4.4131e+05
-1.5579e+06,-4.4133e+05
-1.558e+06,-4.4134e+05
-1.558e+06,-4.4136e+05
-1.5581e+06,-4.4138e+05
-1.5581e+06,-4.414e+05
-1.5581e+06,-4.4142e+05
-1.5582e+06,-4.4144e+05
-1.5582e+06,-4.4146e+05
-1.5583e+06,-4.4148e+05
-1.5583e+06,-4.415e+05
-1.5584e+06,-4.4151e+05
-1.5584e+06,-4.4153e+05
-1.5585e+06,-4.4155e+05
-1.5585e+06,-4.4157e+05
-1.5585e+06,-4.4159e+05
-1.5586e+06,-4.4161e+05
-1.5586e+06,-4.4163e+05
-1.5587e+06,-4.4165e+05
-1.5587e+06,-4.4167e+05
-1.5588e+06,-4.4169e+05
-1.5588e+06,-4.4171e+05
-1.5589e+06,-4.4173e+05
-1.5589e+06,-4.4175e+05
-1.559e+06,-4.4177e+05
-1.559e+06,-4.4179e+05
-1.559e+06,-4.4181e+05
-1.5591e+06,-4.4183e+05
-1.5591e+06,-4.4185e+05
-1.5592e+06,-4.4187e+05
-1.5592e+06,-4.4189e+05
-1.5593e+06,-4.4191e+05
-1.5593e+06,-4.4194e+05
-1.5594e+06,-4.4196e+05
-1.5594e+06,-4.4198e+05
-1.5594e+06,-4.42e+05
-1.5595e+06,-4.4202e+05
-1.5595e+06,-4.4204e+05
-1.5596e+06,-4.4206e+05
-1.5596e+06,-4.4208e+05
-1.5597e+06,-4.421e+05
-1.5597e+06,-4.4212e+05
-1.5598e+06,-4.4215e+05
-1.5598e+06,-4.4217e+05
-1.5599e+06,-4.4219e+05
-1.5599e+06,-4.4221e+05
-1.5599e+06,-4.4223e+05
-1.56e+06,-4.4225e+05
-1.56e+06,-4.4227e+05
-1.5601e+06,-4.4229e+05
-1.5601e+06,-4.4231e+05
-1.5602e+06,-4.4234e+05
-1.5602e+06,-4.4236e+05
-1.5603e+06,-4.4238e+05
-1.5603e+06,-4.424e+05
-1.5603e+06,-4.4242e+05
-1.5604e+06,-4.4244e+05
-1.5604e+06,-4.4246e+05
-1.5605e+06,-4.4248e+05
-1.5605e+06,-4.425e+05
-1.5606e+06,-4.4252e+05
-1.5606e+06,-4.4255e+05
-1.5607e+06,-4.4257e+05
-1.5607e+06,-4.4259e+05
-1.5608e+06,-4.4261e+05
-1.5608e+06,-4.4263e+05
-1.5608e+06,-4.4265e+05
-1.5609e+06,-4.4267e+05
-1.5609e+06,-4.4269e+05
-1.561e+06,-4.4271e+05
-1.561e+06,-4.4273e+05
-1.5611e+06,-4.4275e+05
-1.5611e+06,-4.4277e+05
-1.5612e+06,-4.4279e+05
-1.5612e+06,-4.4281e+05
-1.5612e+06,-4.4284e+05
-1.5613e+06,-4.4286e+05
-1.5613e+06,-4.4288e+05
-1.5614e+06,-4.429e+05
-1.5614e+06,-4.4292e+05
-1.5615e+06,-4.4294e+05
-1.5615e+06,-4.4296e+05
-1.5616e+06,-4.4298e+05
-1.5616e+06,-4.43e+05
-1.5617e+06,-4.4302e+05
-1.5617e+06,-4.4304e+05
-1.5617e+06,-4.4306e+05
-1.5618e+06,-4.4309e+05
-1.5618e+06,-4.4311e+05
-1.5619e+06,-4.4313e+05
-1.5619e+06,-4.4315e+05
-1.562e+06,-4.4317e+05
-1.562e+06,-4.4319e+05
