0,0,0.0009350781124574453,0.001069429373522535,-2.355362143271691,34.47695773331725,-1.9,34.65,-2.397783067321392,33.91392805098415,1.176372310874788e-06,3.315231057919858e-08,-2.430044668119078,3.254485688484221,-706.59,0.002678755429414537
0.0003440862513793041,0,0.0009785098695194517,0.001069601411900484,-2.356239388901519,34.47662333269876,-1.9,34.65,-2.398147303928339,33.92029695217236,1.176561567237765e-06,3.315764416760973e-08,-2.430024805532501,3.255009235389485,-706.5890782770859,0.002678755429414537
0.0007232624109735894,0,0.0009985737925006022,0.001090376117302228,-2.356948279034322,34.47635290603656,-1.9,34.65,-2.398441575004818,33.92544606281022,1.199413790350011e-06,3.38016613644094e-08,-2.430008537121688,3.318230784270036,-706.5880625568897,0.002678755429414537
0.001209006253701123,0,0.001032375239452965,0.001105692233322846,-2.357592185070402,34.47610699408688,-1.9,34.65,-2.39870874378754,33.93012597533232,1.216261625623656e-06,3.427646399484849e-08,-2.429993456162176,3.364840763036637,-706.5867613679338,0.002678755429414537
0.001856538722507972,0,0.001073367635439676,0.001137503495137724,-2.358145655227569,34.47589521189141,-1.9,34.65,-2.398938143729823,33.9341525016589,1.251254231959389e-06,3.526261926431004e-08,-2.429980001026145,3.461648742013439,-706.5850267868173,0.002678755429414537
0.002322433831303704,0,0.001115651947319695,0.001146845590389547,-2.358405505537397,34.47579551597268,-1.9,34.65,-2.399045659635794,33.93604544491318,1.261530750596444e-06,3.555223024408162e-08,-2.429973338707504,3.490078590725533,-706.583778767765,0.002678755429414537
0.002839014222034381,0,0.001146417342230756,0.001172959312686128,-2.358606061280987,34.47571833676086,-1.9,34.65,-2.399128456343,33.93750879174247,1.290256122331151e-06,3.636176344751426e-08,-2.429967863272554,3.569547826928892,-706.5823949752386,0.002678755429414537
0.003405740326348463,0,0.001193627059354164,0.001186490693670893,-2.358756357346315,34.47566024721493,-1.9,34.65,-2.399190289507261,33.93860806668244,1.305141012730016e-06,3.678124672239135e-08,-2.429963379451773,3.610726503006672,-706.5808768546096,0.002678755429414537
0.004012102093639083,0,0.001233142116208859,0.001220043531394888,-2.35886353561296,34.47561856691268,-1.9,34.65,-2.399234141243399,33.93939493971104,1.342049571203135e-06,3.782139700663381e-08,-2.429959755082054,3.71283444288969,-706.5792525597334,0.002678755429414537
0.004603116082052051,0,0.001294094670383594,0.001230714327483691,-2.358933602729907,34.47559108899,-1.9,34.65,-2.399262575553246,33.93991220168827,1.353787961253287e-06,3.815220618077446e-08,-2.429956975795635,3.745307791776075,-706.5776693778031,0.002678755429414537
