0,0.005613307233891281,0.0008545639218204286,0.0002005601647379621,-2.289240571373455,34.5397774771458,-1.9,34.65,-2.247903988812597,33.77288182919018,6.53526778324056e-05,1.841757284367794e-06,-2.291847109440455,7.637074691923489,-520.26,0.005744793185126842,6.53526778324056e-05,1.841757284367794e-06
5.432247034028506e-06,0.005613307233891281,0.001836008172351008,0.0002005601647379621,-2.289240571373455,34.53280502198389,-1.9,34.65,-2.25549168850446,33.90530283164208,6.534282926003413e-05,1.841479733691871e-06,-2.291447564011047,3.554629247758327,-520.2599687928642,0.005744793185126842,6.534282926003413e-05,1.841479733691871e-06
1.006642380726986e-05,0.005613307233891281,0.003192490354844312,0.0002005601647379621,-2.289240571373455,34.52785357248104,-1.9,34.65,-2.260902263888012,33.99972858457729,6.534106272593943e-05,1.841429949549202e-06,-2.291163825694897,2.04571500340104,-520.2599421704771,0.005744793185126842,6.534106272593943e-05,1.841429949549202e-06
1.55933827708427e-05,0.005613307233891281,0.004710817303215363,0.0002005601647379621,-2.289240571373455,34.52297832241462,-1.9,34.65,-2.266247628750346,34.09301635115715,6.534065566832011e-05,1.841418477925385e-06,-2.2908844497034,1.387817444880158,-520.2599104192409,0.005744793185126842,6.534065566832011e-05,1.841418477925385e-06
2.016391899649264e-05,0.005613307233891281,0.005251919813961659,0.0002005601647379621,-2.289240571373455,34.51964491665557,-1.9,34.65,-2.26991279572643,34.15698121952533,6.534064465797217e-05,1.841418167633761e-06,-2.290693425571993,1.247343816275976,-520.2598841624556,0.005744793185126842,6.534064465797217e-05,1.841418167633761e-06
2.545471154194226e-05,0.005613307233891281,0.005381699981825042,0.0002005601647379621,-2.289240571373455,34.51644711189641,-1.9,34.65,-2.273436755500817,34.21848179377679,6.534070995296631e-05,1.841420007765414e-06,-2.290510168229072,1.219163144375478,-520.2598537679467,0.005744793185126842,6.534070995296631e-05,1.841420007765414e-06
3.154436732894114e-05,0.005613307233891281,0.005355000144093127,0.0002005601647379621,-2.289240571373455,34.51348070841431,-1.9,34.65,-2.276712626171047,34.27565277620108,6.534080604259502e-05,1.84142271574586e-06,-2.290340166686866,1.225831576554357,-520.2598187841336,0.005744793185126842,6.534080604259502e-05,1.84142271574586e-06
4.005093003767164e-05,0.005613307233891281,0.00529224655835869,0.0002005601647379621,-2.289240571373455,34.51032909927485,-1.9,34.65,-2.280200319531587,34.3365206740968,6.534094341334993e-05,1.841426587103498e-06,-2.290159542294289,1.240928375999448,-520.2597699156901,0.005744793185126842,6.534094341334993e-05,1.841426587103498e-06
5.276477506390068e-05,0.005613307233891281,0.005224449150115409,0.0002005601647379621,-2.289240571373455,34.50715470227713,-1.9,34.65,-2.283720831953206,34.39796165147637,6.534114579348152e-05,1.84143229054357e-06,-2.289977593764089,1.257803556025266,-520.2596968772798,0.005744793185126842,6.534114579348152e-05,1.84143229054357e-06
7.158104696883884e-05,0.005613307233891281,0.005178629272547652,0.0002005601647379621,-2.289240571373455,34.50452819160425,-1.9,34.65,-2.286639481175984,34.44889937370191,6.534143855096999e-05,1.841440540981881e-06,-2.289827012441789,1.270185921010654,-520.2595887816891,0.005744793185126842,6.534143855096999e-05,1.841440540981881e-06
8.426913002531369e-05,0.005613307233891281,0.00515235458901024,0.0002005601647379621,-2.289240571373455,34.50355916638811,-1.9,34.65,-2.287717597574564,34.46771563667195,6.534163586981624e-05,1.84144610178573e-06,-2.2897714318273,1.278303103894292,-520.2595158912761,0.005744793185126842,6.534163586981624e-05,1.84144610178573e-06
9.696676444738166e-05,0.005613307233891281,0.005153418689054838,0.0002005601647379621,-2.289240571373455,34.50295693988453,-1.9,34.65,-2.288387970146245,34.47941595225733,6.534182942999636e-05,1.841451556663534e-06,-2.289736868737284,1.279370012554673,-520.2594429459924,0.005744793185126842,6.534182942999636e-05,1.841451556663534e-06
0.0001097531537852781,0.005613307233891281,0.005138719192948007,0.0002005601647379621,-2.289240571373455,34.5025805520564,-1.9,34.65,-2.28880707775265,34.48673119668637,6.534202683781187e-05,1.841457119974698e-06,-2.289715245815354,1.284917195482227,-520.2593694908301,0.005744793185126842,6.534202683781187e-05,1.841457119974698e-06
0.0001222507591903039,0.005613307233891281,0.005147783151234476,0.0002005601647379621,-2.289240571373455,34.50235156059559,-1.9,34.65,-2.289062101556679,34.49118282741769,6.534221625224918e-05,1.841462458017932e-06,-2.289702069967773,1.283999552389004,-520.2592976946717,0.005744793185126842,6.534221625224918e-05,1.841462458017932e-06
0.0001348656426304179,0.005613307233891281,0.005137761890943871,0.0002005601647379621,-2.289240571373455,34.50220687767147,-1.9,34.65,-2.289223242239501,34.49399601821025,6.534241032632305e-05,1.841467927378195e-06,-2.289693724486629,1.288229270432256,-520.2592252247753,0.005744793185126842,6.534241032632305e-05,1.841467927378195e-06
0.0001474101323108305,0.005613307233891281,0.005148586964170885,0.0002005601647379621,-2.289240571373455,34.50211703711263,-1.9,34.65,-2.289323299521207,34.49574317568931,6.534260015164924e-05,1.841473277001024e-06,-2.289688521780763,1.286775401085489,-520.2591531592765,0.005744793185126842,6.534260015164924e-05,1.841473277001024e-06
0.0001602627713876689,0.005613307233891281,0.005140635859617219,0.0002005601647379621,-2.289240571373455,34.50205961424853,-1.9,34.65,-2.289387244782362,34.49686012944435,6.5342797538216e-05,1.84147883971336e-06,-2.289685175261642,1.290460659073492,-520.2590793235231,0.005744793185126842,6.5342797538216e-05,1.84147883971336e-06
0.0001730185608169662,0.005613307233891281,0.005153503713032789,0.0002005601647379621,-2.289240571373455,34.5020243631274,-1.9,34.65,-2.289426490109504,34.49754601238928,6.53429903478896e-05,1.841484273440525e-06,-2.289683099606798,1.288605011652939,-520.2590060441509,0.005744793185126842,6.53429903478896e-05,1.841484273440525e-06
0.0001858147555824595,0.005613307233891281,0.005145774102379192,0.0002005601647379621,-2.289240571373455,34.50200232310852,-1.9,34.65,-2.289451016950359,34.49797503129156,6.534318694571059e-05,1.841489813924571e-06,-2.289681780771471,1.292408412328763,-520.2589325326584,0.005744793185126842,6.534318694571059e-05,1.841489813924571e-06
0.0001983580488365135,0.005613307233891281,0.005158743711368204,0.0002005601647379621,-2.289240571373455,34.50198896677772,-1.9,34.65,-2.289465869609367,34.49823519700922,6.534337647415173e-05,1.841495155180639e-06,-2.289680960617102,1.290463455369112,-520.2588604740329,0.005744793185126842,6.534337647415173e-05,1.841495155180639e-06
0.0002111189775972963,0.005613307233891281,0.005151608171071868,0.0002005601647379621,-2.289240571373455,34.5019804220919,-1.9,34.65,-2.289475360878299,34.49840181231468,6.534357234722601e-05,1.841500675240006e-06,-2.289680415218534,1.29392627273695,-520.2587871651363,0.005744793185126842,6.534357234722601e-05,1.841500675240006e-06
0.0002238470746538317,0.005613307233891281,0.005164355284475307,0.0002005601647379621,-2.289240571373455,34.50197523264177,-1.9,34.65,-2.28948111393792,34.49850318586019,6.534376470566427e-05,1.841506096250539e-06,-2.289680062218505,1.292022377685656,-520.258714044851,0.005744793185126842,6.534376470566427e-05,1.841506096250539e-06
0.0002367963830180593,0.005613307233891281,0.005157313026432365,0.0002005601647379621,-2.289240571373455,34.50197190613007,-1.9,34.65,-2.289484790856164,34.49856834344955,6.534396348352337e-05,1.841511698172022e-06,-2.289679814997759,1.295556048715822,-520.2586396537525,0.005744793185126842,6.534396348352337e-05,1.841511698172022e-06
0.0002495633684615993,0.005613307233891281,0.005170918113320925,0.0002005601647379621,-2.289240571373455,34.50196999869949,-1.9,34.65,-2.28948688707925,34.49860590082536,6.534415635288557e-05,1.84151713358132e-06,-2.289679649887437,1.293512636115979,-520.2585663100616,0.005744793185126842,6.534415635288557e-05,1.84151713358132e-06
0.0002623959024554505,0.005613307233891281,0.005163639800584909,0.0002005601647379621,-2.289240571373455,34.50196875977446,-1.9,34.65,-2.289488238311857,34.49863046162328,6.534435341363831e-05,1.841522687111625e-06,-2.28967952279592,1.297144712623671,-520.2584925898077,0.005744793185126842,6.534435341363831e-05,1.841522687111625e-06
0.0002750475329605792,0.005613307233891281,0.00517659943418113,0.0002005601647379621,-2.289240571373455,34.50196812772538,-1.9,34.65,-2.289488913784338,34.49864321524846,6.534454457395748e-05,1.841528074356983e-06,-2.289679431269266,1.295182393064328,-520.258419908807,0.005744793185126842,6.534454457395748e-05,1.841528074356983e-06
0.0002879618110798974,0.005613307233891281,0.005169698301042447,0.0002005601647379621,-2.289240571373455,34.50196768388835,-1.9,34.65,-2.289489378951803,34.49865231866811,6.534474275242695e-05,1.841533659386578e-06,-2.289679349378923,1.298589690919108,-520.2583457189501,0.005744793185126842,6.534474275242695e-05,1.841533659386578e-06
0.0003008227063880712,0.005613307233891281,0.005182845758753716,0.0002005601647379621,-2.289240571373455,34.5019675354244,-1.9,34.65,-2.289489515140101,34.49865567666811,6.53449370875489e-05,1.841539136103651e-06,-2.289679284646836,1.296620458190951,-520.2582718357663,0.005744793185126842,6.53449370875489e-05,1.841539136103651e-06
