0,-571.76
53.148,-571.7
107.69,-571.63
161.9,-571.54
216.01,-571.4400000000001
270.08,-571.28
324.1,-571.05
378.08,-570.75
432.03,-570.38
485.94,-569.95
539.8099999999999,-569.46
593.64,-568.92
647.41,-568.34
701.14,-567.73
754.8099999999999,-567.08
808.41,-566.4
861.95,-565.64
915.4299999999999,-564.8200000000001
968.86,-563.92
1022.2,-562.9400000000001
1075.5,-561.89
1128.8,-560.77
1182,-559.58
1235.2,-558.3099999999999
1288.3,-556.97
1341.3,-555.5599999999999
1394.3,-554.08
1447.2,-552.65
1500.1,-551.3
1552.8,-550.04
1605.6,-548.86
1658.2,-547.78
1710.8,-546.78
1763.3,-545.86
1815.8,-545.04
1868.3,-544.3099999999999
1920.7,-543.6799999999999
1973.1,-543.14
2025.4,-542.62
2077.7,-542.09
2129.9,-541.55
2182.1,-540.99
2234.3,-540.41
2286.4,-539.8
2338.5,-539.15
2390.5,-538.47
2442.5,-537.75
2494.4,-536.98
2546.3,-536.17
2598.2,-535.34
2650.1,-534.51
2701.9,-533.1900000000001
2753.6,-531.88
2805.4,-530.58
2857,-529.29
2908.6,-528.02
2960,-526.77
3011.5,-525.55
3062.9,-524.35
3114.2,-523.2
3165.4,-522.0599999999999
3216.6,-520.9400000000001
3267.8,-519.8200000000001
3318.9,-518.72
3369.9,-517.62
3420.8,-516.52
3471.6,-515.4299999999999
3522.4,-514.35
3573.2,-513.27
3623.9,-512.2
3674.5,-511.13
3725.1,-510.07
3775.7,-509.04
3826.2,-508.02
3876.6,-507.02
3927,-506.02
3977.9,-505.03
4028.9,-504.05
4079.8,-503.06
4130.8,-502.06
4181.7,-501.05
4232.6,-500.03
4283.5,-498.98
4334.4,-497.87
4385.3,-496.72
4436.1,-495.51
4487,-494.25
4537.5,-492.95
4588,-491.59
4638.4,-490.19
4688.8,-488.74
4739.1,-487.24
4789.4,-485.7
4839.6,-484.12
4889.8,-482.52
4940,-480.91
4990.1,-479.29
5040.1,-477.67
5090.3,-476.05
5140.5,-474.44
5190.8,-472.85
5241,-471.28
5291.3,-469.76
5341.6,-468.27
5391.9,-466.85
5442.3,-465.53
5492.7,-464.32
5543.2,-463.22
5593.7,-462.22
5644.1,-461.31
5694.4,-460.49
5744.7,-459.73
5795,-459.05
5845.2,-458.41
5895.3,-457.83
5945.4,-457.28
5995.5,-456.72
6045.5,-456.15
6095.4,-455.56
6145.3,-454.96
6195.3,-454.35
6245.3,-453.73
6295.2,-453.1
6345.1,-452.48
6394.9,-451.85
6444.7,-451.24
6494.5,-450.65
6544.1,-450.01
6593.7,-449.32
6643.1,-448.58
6692.6,-447.8
6741.9,-446.97
6791.1,-446.12
6840.2,-445.23
6889.3,-444.31
6938.4,-443.37
6987.5,-442.42
7036.6,-441.44
7085.6,-440.54
7134.7,-439.74
7183.8,-439.04
7232.8,-438.45
7281.9,-437.96
7331,-437.58
7380.2,-437.3
7429.4,-437.14
7478.8,-437.07
7528.1,-437.06
7577.6,-437.05
7627.2,-437.04
7676.8,-437.01
7726.5,-436.72
7776.2,-436.28
7826,-435.69
7875.9,-434.94
7925.7,-434.03
7975.3,-432.96
8025,-431.72
8074.5,-430.31
8124,-428.74
8173.5,-427.09
8222.799999999999,-425.5
8272.200000000001,-423.98
8321.5,-422.54
8370.700000000001,-421.19
8419.5,-419.95
8468.200000000001,-418.83
8516.9,-417.83
8565.5,-416.98
8613.9,-416.29
8662.4,-415.77
8710.799999999999,-415.34
8759.1,-414.89
8807.4,-414.42
8855.799999999999,-413.87
8904.1,-413.22
8952.6,-412.47
9001.200000000001,-411.59
9049.799999999999,-410.58
9098.4,-409.44
9147.1,-408.14
9195.799999999999,-406.7
9244.6,-405.06
9293.299999999999,-403.21
9342.1,-401.14
9390.9,-398.87
9439.700000000001,-396.44
9488.700000000001,-393.84
9537.6,-391.11
9586.5,-388.25
9635.299999999999,-385.29
9684.1,-382.24
9732.9,-379.12
9781.6,-376
9830.299999999999,-373.14
9878.9,-370.58
9927.4,-368.29
9975.9,-366.3
10024,-364.58
10072,-363.15
10119,-362
10167,-361.1
10215,-360.42
10262,-359.93
10310,-359.59
10358,-359.09
10405,-358.44
10453,-357.64
10501,-356.71
10549,-355.66
10598,-354.5
10647,-353.23
10696,-351.87
10745,-350.43
10794,-348.92
10843,-347.34
10892,-345.73
10941,-344.11
10991,-342.49
11040,-340.91
11089,-339.38
11138,-337.92
11186,-336.55
11235,-335.29
11283,-334.15
11331,-333.14
11379,-332.23
11427,-331.37
11475,-330.51
11523,-329.66
11570,-328.77
11618,-327.82
11665,-326.81
11712,-325.69
11759,-324.45
11807,-323.07
11854,-321.52
11901,-319.78
11949,-317.88
11997,-315.86
12045,-313.75
12093,-311.58
12141,-309.38
12192,-307.18
12243,-305.01
12293,-302.9
12344,-300.89
12394,-299.04
12445,-297.38
12495,-295.96
12546,-294.74
12596,-293.71
12646,-292.85
12696,-292.17
12745,-291.64
12793,-291.26
12842,-291.03
12891,-290.92
12940,-290.91
12989,-290.9
13037,-290.89
13086,-290.8800000000001
13135,-290.8700000000001
13184,-290.8600000000001
13233,-290.8500000000001
13282,-290.8400000000001
13331,-290.8300000000001
13380,-290.8200000000001
13430,-290.66
13479,-290.27
13528,-289.79
13578,-289.25
13628,-288.69
13678,-288.14
13728,-287.62
13777,-287.18
13827,-286.83
13877,-286.59
13927,-286.48
13976,-286.47
14026,-286.46
14075,-286.45
14124,-286.4400000000001
14174,-286.4300000000001
14223,-286.4200000000001
14272,-286.4100000000001
14321,-286.4000000000001
